"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"EC:3.5.4.16",435.568987040711,0.537417474443576,0.09766302448527,5.50277320691242,3.7386322626657e-08,1.35131286602375e-07,"GTP cyclohydrolase I"
"EC:3.5.4.2",132.682187030926,-4.7131814696137,0.57091695317896,-8.25545894787312,1.51319631626772e-16,9.3407180016526e-16,"Adenine deaminase"
"EC:3.5.4.25",407.008927857412,0.741272825824099,0.13597532162315,5.45152471033316,4.99397808150348e-08,1.79209739766871e-07,"GTP cyclohydrolase II"
"EC:3.5.4.26",402.07787842658,0.743407164315977,0.136952378798504,5.42821651465976,5.69199644842509e-08,2.03285587443753e-07,"Diaminohydroxyphosphoribosylaminopyrimidine deaminase"
"EC:3.5.4.28",168.435167284147,-4.00145074218676,0.700163399061049,-5.71502416086429,1.09688438499799e-08,4.16919445427797e-08,"S-adenosylhomocysteine deaminase"
"EC:3.5.4.3",82.490975055269,-3.73455560716057,0.602690851595782,-6.19646971124973,5.7743635386173e-10,2.43301834492302e-09,"Guanine deaminase"
"EC:3.5.4.31",168.435167284147,-4.00145074218676,0.700163399061049,-5.71502416086429,1.09688438499799e-08,4.16919445427797e-08,"S-methyl-5'-thioadenosine deaminase"
"EC:3.5.4.4",329.046161765647,1.44937885912167,0.322956349712476,4.48784753856686,7.1946385107438e-06,2.05953392483124e-05,"Adenosine deaminase"
"EC:3.5.99.10",231.130338360101,-3.53377952221263,0.225316696783562,-15.6836114351843,1.9579807231763e-55,4.25647983299196e-54,"2-iminobutanoate/2-iminopropanoate deaminase"
"EC:3.5.99.2",246.143418630825,8.41341316723395,0.401422236350797,20.9590112488975,1.5527911877539e-97,1.05872126437766e-95,"Aminopyrimidine aminohydrolase"
"EC:3.5.99.6",703.407260370951,-0.73287970378692,0.142299151646166,-5.15027458216519,2.60105377754323e-07,8.7479387137104e-07,"Glucosamine-6-phosphate deaminase"
"EC:3.6.1.1",809.04490579445,0.629783564214742,0.0696950171031974,9.03627820741076,1.6209679128971e-19,1.15234685750978e-18,"Inorganic diphosphatase"
"EC:3.6.1.11",180.577425269864,-2.79654140205339,0.434360242234769,-6.43829966496308,1.20819289639532e-10,5.26828297846795e-10,"Exopolyphosphatase"
"EC:3.6.1.22",219.071055689553,-3.28294599577769,0.340684665305443,-9.63631865506582,5.61661674999422e-22,4.41095556282269e-21,"NAD(+) diphosphatase"
"EC:3.6.1.40",180.577425269864,-2.79654140205339,0.434360242234769,-6.43829966496308,1.20819289639532e-10,5.26828297846795e-10,"Guanosine-5'-triphosphate,3'-diphosphate diphosphatase"
"EC:3.6.1.54",106.45963094191,-2.51390832160537,0.463730074200227,-5.42105949445049,5.92468364402308e-08,2.09599657217798e-07,"UDP-2,3-diacylglucosamine diphosphatase"
"EC:3.6.1.66",590.284711567445,-0.334129820358652,0.113054958024774,-2.95546366295083,0.00312199470683544,0.00689689552320053,"XTP/dITP diphosphatase"
"EC:3.6.1.7",341.54711675166,1.23347923639077,0.255804595542009,4.82195886190873,1.42155267440436e-06,4.32521097688952e-06,"Acylphosphatase"
"EC:3.6.3.12",463.078696736012,-2.80200348491616,0.363098992049091,-7.7169134210577,1.19180547816608e-14,6.84945677106941e-14,"Potassium-transporting ATPase"
"EC:3.6.3.14",1263.71136762203,-0.508566043667175,0.0580530423594848,-8.76036850089537,1.9461311051945e-18,1.31495344945574e-17,"H(+)-transporting two-sector ATPase"
"EC:3.6.3.2",249.215586181922,8.63599842883882,0.423019575803609,20.4151271544184,1.22711703795972e-92,7.66948148724825e-91,"Magnesium-importing ATPase"
"EC:3.6.3.21",1035.24828869161,1.32671289274364,0.186398133946609,7.11762969217094,1.09798888131493e-12,5.67925283438759e-12,"Polar-amino-acid-transporting ATPase"
"EC:3.6.3.27",728.126229575711,1.03989025720032,0.0720531773294935,14.4322609458982,3.24274203040914e-47,5.40457005068189e-46,"Phosphate-transporting ATPase"
"EC:3.6.3.28",251.2443549148,8.88823909379317,0.455616163711682,19.5081733303424,9.35661969596953e-85,5.01247483712654e-83,"Phosphonate-transporting ATPase"
"EC:3.6.3.29",101.198864212356,-3.43470534549072,0.664232999892169,-5.17093451552137,2.32926188170391e-07,7.86912797872944e-07,"Molybdate-transporting ATPase"
"EC:3.6.3.30",91.8785987301651,-3.22630439462731,0.581162240549701,-5.5514693996218,2.83278307749597e-08,1.03891799908165e-07,"Fe(3+)-transporting ATPase"
"EC:3.6.3.32",349.20038056044,1.41076831000302,0.297508392415596,4.74194458364146,2.11676532273739e-06,6.33762072675864e-06,"Quaternary-amine-transporting ATPase"
"EC:3.6.3.34",761.99933322594,0.956611638949981,0.14440202320658,6.62464152307246,3.48091880811941e-11,1.61153648524047e-10,"Iron-chelate-transporting ATPase"
"EC:3.6.3.4",459.087270834062,0.247449516428995,0.0812655330704301,3.04495038769436,0.00232718695452621,0.00520235533798706,"Cu(2+)-exporting ATPase"
"EC:3.6.3.40",297.536630026394,2.09365866421528,0.196203065714907,10.670876403417,1.39306182339706e-26,1.32252704752886e-25,"Teichoic-acid-transporting ATPase"
"EC:3.6.3.44",246.725830332582,7.19854347998635,0.303003494629246,23.7572952377809,9.23640858130769e-125,1.73182660899519e-122,"Xenobiotic-transporting ATPase"
"EC:3.6.3.54",319.969630455267,1.77607624643322,0.162950177175599,10.8995048499964,1.1588619412436e-27,1.14361375780618e-26,"Cu(+) exporting ATPase"
"EC:3.6.3.8",548.321699272551,-0.292593714921045,0.0992115861586305,-2.9491889632045,0.00318609102285921,0.00701782163625376,"Calcium-transporting ATPase"
"EC:3.6.4.13",838.255388669535,0.708068744454195,0.195872008182296,3.61495627182829,0.000300398321530903,0.000739897343672175,"RNA helicase"
"EC:3.7.1.12",94.9076558879285,-3.34377630225326,0.745650161993335,-4.48437681997466,7.31273349140757e-06,2.08935242611645e-05,"Cobalt-precorrin 5A hydrolase"
"EC:3.8.1.2",518.950621212969,4.15945193690762,0.170627146858908,24.3774335648188,2.96800090295782e-131,7.42000225739454e-129,"(S)-2-haloacid dehalogenase"
"EC:4.1.1.11",113.761951403689,-2.7874632304485,0.413161229410951,-6.74667183661599,1.51274886846982e-11,7.15811767414742e-11,"Aspartate 1-decarboxylase"
"EC:4.1.1.12",98.939412704455,-2.96616795579058,0.411567563051257,-7.20700128503851,5.71974639462264e-13,3.01039283927508e-12,"Aspartate 4-decarboxylase"
"EC:4.1.1.15",349.199490859995,1.30096820095033,0.268873030516447,4.83859685908791,1.30758968641973e-06,4.01923059350326e-06,"Glutamate decarboxylase"
"EC:4.1.1.19",112.302819962748,-2.31472472000813,0.504705043345508,-4.5862920343824,4.51187389409198e-06,1.30652718940888e-05,"Arginine decarboxylase"
"EC:4.1.1.3",648.881133063861,-3.33533423493461,0.224238730462855,-14.8740328133775,4.85957134173475e-50,8.67780596738347e-49,"Oxaloacetate decarboxylase"
"EC:4.1.1.32",7.41453661067156,-3.60994507288926,1.23733187331807,-2.91752370623792,0.00352822827903522,0.00774867118382552,"Phosphoenolpyruvate carboxykinase (GTP)"
"EC:4.1.1.33",251.347802744759,5.46495220237964,0.350150028540868,15.6074589659552,6.47655172127399e-55,1.33079829889192e-53,"Diphosphomevalonate decarboxylase"
"EC:4.1.1.35",97.6723858028469,-2.77238959562956,0.440980568978869,-6.28687473021608,3.23920541970779e-10,1.38823089416048e-09,"UDP-glucuronate decarboxylase"
"EC:4.1.1.37",151.351209023593,-3.75990553252676,0.608139090925282,-6.18264076201067,6.30380574520854e-10,2.6412593904505e-09,"Uroporphyrinogen decarboxylase"
"EC:4.1.1.44",717.13857930268,1.16479676420182,0.103671488313503,11.2354590751072,2.73070724851581e-29,2.8643782327089e-28,"4-carboxymuconolactone decarboxylase"
"EC:4.1.1.48",450.64462139184,0.332139060447445,0.0936990964665509,3.54474133660418,0.000392998546172185,0.000953879966437342,"Indole-3-glycerol-phosphate synthase"
"EC:4.1.1.49",223.064605774227,-3.23661032267816,0.343751775803927,-9.41554502550206,4.70634302488753e-21,3.5121962872295e-20,"Phosphoenolpyruvate carboxykinase (ATP)"
"EC:4.1.1.5",496.403783234193,6.43593268963315,0.328693662039792,19.5803370521151,2.27510144847517e-85,1.31255852796644e-83,"Acetolactate decarboxylase"
"EC:4.1.1.50",33.6811482464726,-3.79694065825813,0.553104748629018,-6.86477682151458,6.65952837333775e-12,3.20169633333546e-11,"Adenosylmethionine decarboxylase"
"EC:4.1.1.65",156.271616135578,-2.85474042502947,0.412890400537572,-6.91403922521008,4.71044834069016e-12,2.28662540810202e-11,"Phosphatidylserine decarboxylase"
"EC:4.1.1.70",4.65274561388164,-4.82313741101766,1.31245720763331,-3.67489117585403,0.000237950815824081,0.000598869502912956,"Glutaconyl-CoA decarboxylase"
"EC:4.1.1.74",246.26659866741,10.741665396554,0.847222883211379,12.6786771337407,7.76309861807087e-37,9.86834570093755e-36,"Indolepyruvate decarboxylase"
"EC:4.1.1.81",109.195045865803,-4.75103904990437,0.499267692020656,-9.51601540783817,1.79946816456296e-21,1.3913413643528e-20,"Threonine-phosphate decarboxylase"
"EC:4.1.1.96",152.016005577201,-3.11641948056286,0.330185356197441,-9.43839398710139,3.78536621739495e-21,2.87173164136355e-20,"Carboxynorspermidine decarboxylase"
"EC:4.1.1.98",62.7459878438179,-2.42765722118367,0.790981353635612,-3.06917123902524,0.00214653516041844,0.00482729046570864,"4-hydroxy-3-polyprenylbenzoate decarboxylase"
"EC:4.1.2.17",154.443864068902,-4.32430363085775,0.660286344729627,-6.54913381955287,5.78717570614071e-11,2.59903100575181e-10,"L-fuculose-phosphate aldolase"
"EC:4.1.2.19",102.389406768762,-2.93377685557145,0.399054899519426,-7.35181264308381,1.95536767613743e-13,1.06656418698405e-12,"Rhamnulose-1-phosphate aldolase"
"EC:4.1.2.22",254.257642367833,4.76803504837343,0.292390435799086,16.3070828063944,8.7891152905788e-60,2.31292507646811e-58,"Fructose-6-phosphate phosphoketolase"
"EC:4.1.2.25",418.679927171884,0.583694604741287,0.0996963718595176,5.85472263287347,4.77806758049898e-09,1.89105577064603e-08,"Dihydroneopterin aldolase"
"EC:4.1.2.40",67.4656249584583,-4.2160585818284,0.531979463313798,-7.92522808223799,2.27727952369186e-15,1.35552352600706e-14,"Tagatose-bisphosphate aldolase"
"EC:4.1.2.5",219.294908982146,-3.07836193833285,0.401950091836777,-7.65856757058014,1.88018310379145e-14,1.07234777782782e-13,"L-threonine aldolase"
"EC:4.1.2.50",122.25214677782,-2.45276277964097,0.50387782464248,-4.86777282048739,1.12862964349351e-06,3.50506100463824e-06,"6-carboxytetrahydropterin synthase"
"EC:4.1.2.9",254.257642367833,4.76803504837343,0.292390435799086,16.3070828063944,8.7891152905788e-60,2.31292507646811e-58,"Phosphoketolase"
"EC:4.1.3.1",6.54523342141759,5.50669449523149,1.93550181318656,2.84509911471766,0.00443976058069955,0.00962375848417533,"Isocitrate lyase"
"EC:4.1.3.27",806.706433827555,0.727395877856777,0.189005578261837,3.84854185017273,0.000118822999480717,0.000306244844022466,"Anthranilate synthase"
"EC:4.1.3.3",298.793169797299,-3.34477653117329,0.231326408971301,-14.4591209713036,2.19584223530292e-47,3.74291290108453e-46,"N-acetylneuraminate lyase"
"EC:4.1.3.36",348.161399544772,1.31120000715946,0.269552938787709,4.86435062832729,1.14833190146864e-06,3.55154196330508e-06,"1,4-dihydroxy-2-naphthoyl-CoA synthase"
"EC:4.1.3.38",345.554284536335,1.3713430410408,0.281745004437057,4.8673198084943,1.13121892171644e-06,3.50584376565011e-06,"Aminodeoxychorismate lyase"
"EC:4.1.99.1",98.7911563666045,-2.83373953262689,0.430113127252107,-6.58835862725463,4.44715417072031e-11,2.02143371396378e-10,"Tryptophanase"
"EC:4.1.99.12",408.686969153499,0.676692653559298,0.135258423426054,5.00296126791133,5.64562872383492e-07,1.80949638584453e-06,"3,4-dihydroxy-2-butanone-4-phosphate synthase"
"EC:4.1.99.14",18.2652479884842,-3.61248570238298,0.881727904944262,-4.09705270994155,4.18443649193138e-05,0.000111288204572643,"Spore photoproduct lyase"
"EC:4.1.99.17",148.436715417143,-2.78822005902362,0.429567975222382,-6.49075401298292,8.54078324070599e-11,3.77910762863097e-10,"Phosphomethylpyrimidine synthase"
"EC:4.1.99.18",198.508328746565,-3.64334515097434,0.578580125258415,-6.29704511427366,3.03373008012335e-10,1.30389544990975e-09,"Cyclic pyranopterin phosphate synthase"
"EC:4.1.99.19",301.06358498199,-3.29113901612057,0.247050192596405,-13.3217423614688,1.7302183122267e-40,2.49550718109621e-39,"2-iminoacetate synthase"
"EC:4.2.1.11",744.426522024629,0.928951709397138,0.068154449847078,13.630096222352,2.65230371672523e-42,4.10150059287407e-41,"Phosphopyruvate hydratase"
"EC:4.2.1.113",246.674989709323,7.92251914590753,0.348932562719828,22.7050152159884,3.99696353074084e-114,4.28246092579376e-112,"o-succinylbenzoate synthase"
"EC:4.2.1.126",363.130355052311,1.11446779812188,0.265721168391701,4.19412501031546,2.73926892076139e-05,7.45717492040307e-05,"N-acetylmuramic acid 6-phosphate etherase"
"EC:4.2.1.151",4.80166936707538,-4.33058975077374,1.31625914928852,-3.29007380736123,0.0010016110649651,0.00235119968301666,"Chorismate dehydratase"
"EC:4.2.1.2",376.543986626115,-3.30860526190287,0.409716923495489,-8.07534439552946,6.72864626905638e-16,4.05340136690144e-15,"Fumarate hydratase"
"EC:4.2.1.45",36.2764631808421,-3.94933145261928,0.598338232072392,-6.6004999194861,4.09773610009027e-11,1.87396467991933e-10,"CDP-glucose 4,6-dehydratase"
"EC:4.2.1.46",672.140540876545,-0.570774512255782,0.151519449550476,-3.7670049221347,0.000165217744706966,0.000420758263260525,"dTDP-glucose 4,6-dehydratase"
"EC:4.2.1.47",120.121188532665,-2.97043789309824,0.383828727115559,-7.73896710499196,1.00227706765389e-14,5.7823676980032e-14,"GDP-mannose 4,6-dehydratase"
"EC:4.2.1.49",100.076998379872,-2.64866445434911,0.454896588968664,-5.82256389381625,5.79516332052171e-09,2.25200647170533e-08,"Urocanate hydratase"
"EC:4.2.1.53",287.574996422013,2.41465127927658,0.194407115198786,12.4205910715127,2.02063069773314e-35,2.4055127353966e-34,"Oleate hydratase"
"EC:4.2.1.59",743.210174581189,0.998838372342317,0.0617267349727579,16.1816168113078,6.7985457137047e-59,1.67177353615689e-57,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase"
"EC:4.2.1.7",155.230164840683,-3.40236768274097,0.25364903776751,-13.4136825934247,5.02788389731832e-41,7.54182584597748e-40,"Altronate dehydratase"
"EC:4.2.1.75",222.696609666849,-3.01006159905058,0.424012614184463,-7.0989906864919,1.25671277630222e-12,6.43368315513083e-12,"Uroporphyrinogen-III synthase"
"EC:4.2.1.77",21.0940158554384,-4.47703922487656,0.765349450124615,-5.84966674262013,4.92558887205086e-09,1.93413175604091e-08,"Trans-L-3-hydroxyproline dehydratase"
"EC:4.2.2.20",180.621383391143,-2.88566766703745,0.405290018190473,-7.12000675447498,1.07921774458159e-12,5.6209257530291e-12,"Chondroitin-sulfate-ABC endolyase"
"EC:4.2.2.21",180.621383391143,-2.88566766703745,0.405290018190473,-7.12000675447498,1.07921774458159e-12,5.6209257530291e-12,"Chondroitin-sulfate-ABC exolyase"
"EC:4.2.2.23",269.005213244666,-2.87390320460212,0.390829078921593,-7.3533505043484,1.93299176805922e-13,1.05820717229519e-12,"Rhamnogalacturonan endolyase"
"EC:4.2.2.5",5.26075512764263,-4.46932932001376,1.34126270185601,-3.33218042507943,0.000861683720045817,0.00204190454987161,"Chondroitin AC lyase"
"EC:4.2.2.7",90.7822597457103,-2.89401408824027,0.447599941304154,-6.46562660354265,1.00879901308683e-10,4.43753231563121e-10,"Heparin lyase"
"EC:4.2.2.8",180.287021150639,-2.88256522015183,0.406139575792358,-7.09747434617296,1.27057381334103e-12,6.4825194558216e-12,"Heparin-sulfate lyase"
"EC:4.2.3.12",122.25214677782,-2.45276277964097,0.50387782464248,-4.86777282048739,1.12862964349351e-06,3.50506100463824e-06,"6-pyruvoyltetrahydropterin synthase"
"EC:4.2.3.3",317.322941534556,-3.78593488927087,0.233452485713255,-16.2171539005203,3.81466328062111e-59,9.53665820155277e-58,"Methylglyoxal synthase"
"EC:4.2.99.18",896.747665465883,0.291624079524249,0.0854755801367381,3.41178239513237,0.00064539612063306,0.00154895068951934,"DNA-(apurinic or apyrimidinic site) lyase"
"EC:4.2.99.20",246.058622743094,7.91857216942468,0.350350351054666,22.6018673752923,4.15428007411536e-113,4.15428007411536e-111,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
"EC:4.3.1.1",125.041259026222,-2.86923922589365,0.387585313040818,-7.40285849167736,1.33283761130446e-13,7.35020741528196e-13,"Aspartate ammonia-lyase"
"EC:4.3.1.12",320.312555232839,1.68968358246624,0.389694396746133,4.33591962464625,1.45151979808527e-05,4.03199943912576e-05,"Ornithine cyclodeaminase"
"EC:4.3.1.15",39.0803171530861,-4.27060624251289,0.637452801648956,-6.6994861917082,2.09153629664347e-11,9.81628270639479e-11,"Diaminopropionate ammonia-lyase"
"EC:4.3.1.17",829.724177107687,0.539653794159356,0.0962382419188755,5.60747768661713,2.05296470186467e-08,7.60357296986915e-08,"L-serine ammonia-lyase"
"EC:4.3.1.19",390.048885224904,0.861038286820574,0.220474463928061,3.90538782351467,9.40743904137112e-05,0.000244985391702373,"Threonine ammonia-lyase"
"EC:4.3.1.3",117.347150446675,-1.81484713857658,0.635681796290768,-2.85496163200881,0.00430420284161749,0.00937054319655477,"Histidine ammonia-lyase"
"EC:4.3.1.4",4.63490203597971,-4.27837313433045,1.30469118358466,-3.2792228445781,0.00104093402011736,0.00243588304239631,"Formimidoyltetrahydrofolate cyclodeaminase"
"EC:4.3.3.7",610.252211374755,-0.389101518881941,0.123543966329067,-3.14949835628187,0.00163551028603799,0.0037569148990153,"4-hydroxy-tetrahydrodipicolinate synthase"
"EC:4.4.1.16",402.994033248785,0.710365619235098,0.213990307741556,3.31961585892494,0.000901413916930599,0.00212932421322189,"Selenocysteine lyase"
"EC:4.4.1.21",349.158480135631,1.08976019550847,0.174500256184589,6.24503493195851,4.23705411562033e-10,1.80556283336094e-09,"S-ribosylhomocysteine lyase"
"EC:4.4.1.5",728.737806701736,1.00975817362651,0.0758367528466325,13.3148919979286,1.89646498876058e-40,2.7092356982294e-39,"Lactoylglutathione lyase"
"EC:4.6.1.12",235.032317694647,-3.32250414140539,0.304882731798978,-10.8976461926878,1.18277448738158e-27,1.15848418828062e-26,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"EC:4.99.1.1",260.453612454481,4.70687320791662,0.279902499501178,16.8161170990072,1.85953976778458e-63,6.06371663408014e-62,"Ferrochelatase"
"EC:4.99.1.3",79.2988426320121,-4.82385583607932,0.505510081644638,-9.54255119974122,1.39361016728636e-21,1.08311671032619e-20,"Sirohydrochlorin cobaltochelatase"
"EC:4.99.1.4",122.233985289615,-3.44651241167905,0.647114849819132,-5.32596711795803,1.00417297314126e-07,3.48671171229604e-07,"Sirohydrochlorin ferrochelatase"
"EC:5.1.1.13",290.768222522368,2.55872409865225,0.13815567872748,18.5205857784498,1.40895693456225e-76,7.04478467281123e-75,"Aspartate racemase"
"EC:5.1.1.18",33.3864488495085,-3.73255166743606,0.664248731128767,-5.61920782459499,1.91834991347838e-08,7.12258631241973e-08,"Serine racemase"
"EC:5.1.1.4",46.7640432513873,-4.9005975587029,0.778185868628958,-6.29746408443138,3.02554431625991e-10,1.30389544990975e-09,"Proline racemase"
"EC:5.1.1.7",329.09175971942,-3.39234322677383,0.360238826658017,-9.41692837011781,4.64476838983261e-21,3.48357629237446e-20,"Diaminopimelate epimerase"
"EC:5.1.2.3",7.86556927057395,5.39150136523152,1.8807141225144,2.86673094049159,0.00414735442791426,0.00904722253049845,"3-hydroxybutyryl-CoA epimerase"
"EC:5.1.3.2",1184.19838580309,0.703728637864263,0.0632989372989384,11.1175426933442,1.03071839888765e-28,1.0517534682527e-27,"UDP-glucose 4-epimerase"
"EC:5.1.3.23",3.50477253803949,-4.41381162565171,1.4415136322287,-3.06192846669621,0.00219916000730435,0.00493823354933612,"UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase"
"EC:5.1.3.29",23.8724294300917,-4.53141504746207,1.15730717900973,-3.91548167128751,9.02238991306869e-05,0.000235776739888555,"L-fucose mutarotase"
"EC:5.1.3.30",21.703211682038,-4.39032731945036,1.2110094349363,-3.62534526387178,0.000288575645762872,0.00071784986508177,"D-psicose 3-epimerase"
"EC:5.1.3.31",21.703211682038,-4.39032731945036,1.2110094349363,-3.62534526387178,0.000288575645762872,0.00071784986508177,"D-tagatose 3-epimerase"
"EC:5.1.3.32",194.645731607413,-2.76489828547429,0.389824873929778,-7.09266768331556,1.31551092345945e-12,6.66644049050398e-12,"L-rhamnose mutarotase"
"EC:5.1.3.4",210.562374640277,-3.67173713287373,0.204702333436486,-17.936957880419,6.06878673736005e-72,2.33414874513848e-70,"L-ribulose-5-phosphate 4-epimerase"
"EC:5.1.3.6",100.006379351199,-2.68842400927923,0.441579052250186,-6.08820548796332,1.14183261256979e-09,4.73135060457093e-09,"UDP-glucuronate 4-epimerase"
"EC:5.1.3.8",107.890273021887,-2.95602326485134,0.385866931661456,-7.6607322947405,1.84875867401703e-14,1.05844962252883e-13,"N-acylglucosamine 2-epimerase"
"EC:5.1.3.9",357.396763318205,0.973532550395774,0.249736928441103,3.89823225773103,9.68974576342695e-05,0.000251899803208673,"N-acylglucosamine-6-phosphate 2-epimerase"
"EC:5.1.99.1",114.342886167102,-2.73006069129749,0.424858348292718,-6.42581392661383,1.31165770538941e-10,5.70285958864961e-10,"Methylmalonyl-CoA epimerase"
"EC:5.1.99.6",231.526841545262,-3.34178137727232,0.298896064361783,-11.1804127779596,5.08529039414259e-29,5.22461341863965e-28,"NAD(P)H-hydrate epimerase"
"EC:5.2.1.13",21.6169367090755,-4.38428941206402,1.21144283930091,-3.619064201654,0.00029567028453333,0.00072944971513157,"Prolycopene isomerase"
"EC:5.3.1.12",440.438126491327,0.317620178082135,0.102669667501103,3.09361261035273,0.00197735494606431,0.00448041150920917,"Glucuronate isomerase"
"EC:5.3.1.13",110.612765408788,-2.45318528332839,0.486695000547909,-5.04049821873383,4.64321449779036e-07,1.52070343814095e-06,"Arabinose-5-phosphate isomerase"
"EC:5.3.1.14",98.4983900200961,-2.86895292671084,0.409091803168913,-7.0129807160332,2.33293616815999e-12,1.15874312988079e-11,"L-rhamnose isomerase"
"EC:5.3.1.17",229.454508641302,-3.06720702603424,0.295004748356503,-10.3971445989324,2.55474134479073e-25,2.28336150876492e-24,"5-dehydro-4-deoxy-D-glucuronate isomerase"
"EC:5.3.1.23",51.879344615332,-2.75726336116331,0.810233844157709,-3.40304639338989,0.000666389641450766,0.00159584464370403,"S-methyl-5-thioribose-1-phosphate isomerase"
"EC:5.3.1.24",451.642985007706,0.31569083506188,0.0944984649281557,3.34069802405669,0.000835680621784645,0.00198341919727368,"Phosphoribosylanthranilate isomerase"
"EC:5.3.1.25",135.151332744037,-3.27476982856375,0.274472918297503,-11.9311218348114,8.14681271505457e-33,9.32841150578768e-32,"L-fucose isomerase"
"EC:5.3.1.26",9.26417174539509,-3.81990007633856,1.33951971005339,-2.8516938180673,0.00434869659440755,0.00945368824871206,"Galactose-6-phosphate isomerase"
"EC:5.3.1.27",47.9324846600889,-4.59823091323225,0.889438040421176,-5.16981588852985,2.34324733596248e-07,7.89858652571623e-07,"6-phospho-3-hexuloisomerase"
"EC:5.3.1.28",283.689764949611,2.74758434438638,0.2378318828438,11.5526325214811,7.15933310730672e-31,7.8963232801177e-30,"D-sedoheptulose 7-phosphate isomerase"
"EC:5.3.1.4",192.600749783033,-3.5628821181101,0.213425460885215,-16.6938007458552,1.45411669193692e-62,4.45137762837832e-61,"L-arabinose isomerase"
"EC:5.3.1.5",344.076093351924,1.39409196869767,0.29333422846435,4.75257175405664,2.00845456798996e-06,6.02536370396987e-06,"Xylose isomerase"
"EC:5.3.1.6",654.283328779348,-0.587800399220803,0.072614183408588,-8.09484279281015,5.73383539710606e-16,3.48208627354619e-15,"Ribose-5-phosphate isomerase"
"EC:5.3.1.8",401.542204397363,0.812405131354866,0.260096261267463,3.1234786974483,0.00178726802517568,0.00406813662786574,"Mannose-6-phosphate isomerase"
"EC:5.3.2.5",43.9046059894669,-4.46619085798692,0.922794665938649,-4.83985335290597,1.29934972200921e-06,4.00210386655813e-06,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase"
"EC:5.3.2.6",272.24108939724,3.42411684337089,0.373666403514473,9.16356624830541,5.02099603363284e-20,3.62091060117753e-19,"2-hydroxymuconate tautomerase"
"EC:5.3.3.2",251.924431259987,5.45734659729467,0.351898097519901,15.508315150769,3.04771585406202e-54,6.17780240688247e-53,"Isopentenyl-diphosphate Delta-isomerase"
"EC:5.4.2.10",383.772323334976,0.756596722550339,0.203132893931777,3.72463911632374,0.000195594827378882,0.000495595001804599,"Phosphoglucosamine mutase"
"EC:5.4.2.11",694.381592484332,1.31353862531046,0.273335280646103,4.80559488041773,1.54292044532799e-06,4.66609005643544e-06,"Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)"
"EC:5.4.2.2",278.431616849691,-3.22087313041612,0.384375781852565,-8.37949028654346,5.31574023434872e-17,3.35025645021978e-16,"Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)"
"EC:5.4.2.6",312.752798273583,1.77247252958651,0.384587152747598,4.60876687357721,4.0506420348496e-06,1.18209397904171e-05,"Beta-phosphoglucomutase"
"EC:5.4.2.8",118.0663763687,-2.28832940090124,0.543513305318891,-4.21025461291814,2.55083048901246e-05,6.96948221041656e-05,"Phosphomannomutase"
"EC:5.4.3.2",99.5642399830662,-2.804924621565,0.435440305437801,-6.44158243170638,1.18234203343994e-10,5.18571067298218e-10,"Lysine 2,3-aminomutase"
"EC:5.4.4.2",350.218437437937,1.35448501077082,0.26621327730566,5.08796940738471,3.61917733932739e-07,1.20639244644246e-06,"Isochorismate synthase"
"EC:5.4.99.12",663.849069704662,-0.716412453002557,0.152905122197866,-4.68533978917652,2.79495855281576e-06,8.25283037248749e-06,"tRNA pseudouridine(38-40) synthase"
"EC:5.4.99.2",213.315173959023,-2.64296020802137,0.427309728077304,-6.18511593432116,6.20568455149666e-10,2.60743048382212e-09,"Methylmalonyl-CoA mutase"
"EC:5.4.99.20",248.61385686232,10.753840728367,0.844911342107608,12.7277741372744,4.14487569647239e-37,5.31394320060563e-36,"23S rRNA pseudouridine(2457) synthase"
"EC:5.4.99.21",118.106629654393,-3.49470943535762,0.603085501863916,-5.79471637861755,6.84367369375073e-09,2.64575013933662e-08,"23S rRNA pseudouridine(2604) synthase"
"EC:5.4.99.22",379.700925691793,0.983497273924,0.253925605672298,3.87317092862721,0.000107428427143458,0.000278311987418286,"23S rRNA pseudouridine(2605) synthase"
"EC:5.4.99.24",129.626045384363,-3.67824894841748,0.555943830487953,-6.61622406204072,3.68489722191075e-11,1.69031982656456e-10,"23S rRNA pseudouridine(955/2504/2580) synthase"
"EC:5.4.99.28",104.896934336975,-2.08934443265571,0.577048476472996,-3.62074334798713,0.000293757807633676,0.00072712328622197,"tRNA pseudouridine(32) synthase"
"EC:5.4.99.29",104.896934336975,-2.08934443265571,0.577048476472996,-3.62074334798713,0.000293757807633676,0.00072712328622197,"23S rRNA pseudouridine(746) synthase"
"EC:5.4.99.5",548.938980374281,-0.230777771640968,0.0790611935443706,-2.91897657112211,0.00351182616812189,0.00772395784777542,"Chorismate mutase"
